School Name,Primary Division,Sport Division,Subdivision,Membership Status,Primary Conference,Sport Conference,HBCU/Non-HBCU,Public/Private,Carnegie Classification,City/State,Primary URL,Secondary URL,Primary Icon,Updated Latitude,Updated Longitude
Point Loma Nazarene University,Division II,Division II,Non-DI,Active Member,Pacific West Conference,Pacific West Conference,Non-HBCU,Private,Master's Colleges & Universities,"San Diego, CA",www.plnusealions.com,www.pointloma.edu,86_86.site.png,32.7174209,-117.1627714
"California State University, San Marcos",Division II,Division II,Non-DI,Active Member,California Collegiate Athletic Association,California Collegiate Athletic Association,Non-HBCU,Public,Master's Colleges & Universities,"San Marcos, CA",csusmcougars.com,www.csusm.edu,87_87.site.png,33.1433723,-117.1661449
San Diego State University,Division I,Division I,DI FBS,Active Member,Mountain West Conference,Mountain West Conference,Non-HBCU,Public,Research Universities,"San Diego, CA",www.goaztecs.com,www.sdsu.edu/,88_88.site.png,32.7174209,-117.1627714
"University of Nevada, Las Vegas",Division I,Division I,DI FBS,Active Member,Mountain West Conference,Mountain West Conference,Non-HBCU,Public,Research Universities,"Las Vegas, NV",www.unlv.edu,www.unlvrebels.com,89_89.site.png,36.1672559,-115.1485163
Southern Utah University,Division I,Division I,DI FCS,Active Member,Big Sky Conference,Big Sky Conference,Non-HBCU,Public,Master's Colleges & Universities,"Cedar City, UT",www.suu.edu,www.suutbirds.com,90_90.favicon.ico,37.6774238,-113.0618277
Dixie State University,Division II,Division II,Non-DI,Active Member,Rocky Mountain Athletic Conference,Rocky Mountain Athletic Conference,Non-HBCU,Public,Baccalaureate Colleges,"St. George, UT",www.dixie.edu,www.dixieathletics.com,91_91.favicon.ico,37.104153,-113.5841313
Fort Lewis College,Division II,Division II,Non-DI,Active Member,Rocky Mountain Athletic Conference,Rocky Mountain Athletic Conference,Non-HBCU,Public,Baccalaureate Colleges,"Durango, CO",www.fortlewis.edu,www.goskyhawks.com,92_92.favicon.ico,37.2713951,-107.8815978
Northern Arizona University,Division I,Division I,DI FCS,Active Member,Big Sky Conference,Big Sky Conference,Non-HBCU,Public,Research Universities,"Flagstaff, AZ",www.nau.edu,www.nauathletics.com,93_93.favicon.ico,35.1987522,-111.6518229
Grand Canyon University,Division I,Division I,DI Subdivision,Active Member,Western Athletic Conference,Western Athletic Conference,Non-HBCU,Private,Research Universities,"Phoenix, AZ",www.gcu.edu/,www.gculopes.com,94_94.site.png,33.4484367,-112.0741417
Arizona State University,Division I,Division I,DI FBS,Active Member,Pac-12 Conference,Pac-12 Conference,Non-HBCU,Public,Research Universities,"Tempe, AZ",asu.edu,www.thesundevils.com/,95_95.favicon.ico,33.4255056,-111.9400125
University of Arizona,Division I,Division I,DI FBS,Active Member,Pac-12 Conference,Pac-12 Conference,Non-HBCU,Public,Research Universities,"Tucson, AZ",www.arizona.edu,www.arizonawildcats.com,96_96.site.png,32.2228765,-110.9748477
"University of Colorado, Colorado Springs",Division II,Division II,Non-DI,Active Member,Rocky Mountain Athletic Conference,Rocky Mountain Athletic Conference,Non-HBCU,Public,Research Universities,"Colorado Springs, CO",www.gomountainlions.com,www.uccs.edu,97_97.favicon.ico,38.8339578,-104.8253485
Colorado State University,Division I,Division I,DI FBS,Active Member,Mountain West Conference,Mountain West Conference,Non-HBCU,Public,Research Universities,"Fort Collins, CO",www.colostate.edu,www.csurams.com,98_98.site.png,40.5508527,-105.0668085
Regis University (Colorado),Division II,Division II,Non-DI,Active Member,Rocky Mountain Athletic Conference,Rocky Mountain Athletic Conference,Non-HBCU,Private,Research Universities,"Denver, CO",www.regis.edu/,www.regisrangers.com,99_99.favicon.ico,39.7392364,-104.9848623
Colorado Christian University,Division II,Division II,Non-DI,Active Member,Rocky Mountain Athletic Conference,Rocky Mountain Athletic Conference,Non-HBCU,Private,Master's Colleges & Universities,"Lakewood, CO",www.ccu.edu,www.ccucougars.com,100_100.site.png,39.7085736,-105.0846694
Eastern New Mexico University,Division II,Division II,Non-DI,Active Member,Lone Star Conference,Lone Star Conference,Non-HBCU,Public,Master's Colleges & Universities,"Portales, NM",www.enmu.edu,www.goeasternathletics.com,101_101.favicon.ico,34.1861922,-103.3343978
New Mexico State University,Division I,Division I,DI FBS,Active Member,Western Athletic Conference,Western Athletic Conference,Non-HBCU,Public,Research Universities,"Las Cruces, NM",www.nmstatesports.com,www.nmsu.edu,102_102.site.png,32.3140354,-106.7798078
University of Texas at El Paso,Division I,Division I,DI FBS,Active Member,Conference USA,Conference USA,Non-HBCU,Public,Research Universities,"El Paso, TX",www.utep.edu/,www.utepathletics.com,103_103.site.png,31.7754152,-106.4646348
New Mexico Highlands University,Division II,Division II,Non-DI,Active Member,Rocky Mountain Athletic Conference,Rocky Mountain Athletic Conference,Non-HBCU,Public,Master's Colleges & Universities,"Las Vegas, NM",www.nmhu.edu,www.nmhucowboys.com,104_104.site.png,35.5939325,-105.2238969
Sul Ross State University,Division III,Division III,Non-DI,Active Member,American Southwest Conference,American Southwest Conference,Non-HBCU,Public,Master's Colleges & Universities,"Alpine, TX",www.srlobos.com,www.sulross.edu/,105_105.favicon.ico,30.3573802,-103.6609367
University of New Mexico,Division I,Division I,DI FBS,Active Member,Mountain West Conference,Mountain West Conference,Non-HBCU,Public,Research Universities,"Albuquerque, NM",www.golobos.com,www.unm.edu/,106_106.eea882dd-main_logo_big.png,35.0841034,-106.6509851
University of Texas at San Antonio,Division I,Division I,DI FBS,Active Member,Conference USA,Conference USA,Non-HBCU,Public,Research Universities,"San Antonio, TX",www.goutsa.com,www.utsa.edu,107_107.site.png,29.4246002,-98.4951405
Oakland City University,Division II,Division II,Non-DI,Active Member,Independent,Independent,Non-HBCU,Private,Baccalaureate Colleges,"Oakland City, IN",www.oak.edu/,www.oak.edu/athletics2/index.php,,38.3386591,-87.3450132
Louisiana College,Division III,Division III,Non-DI,Active Member,American Southwest Conference,American Southwest Conference,Non-HBCU,Private,Master's Colleges & Universities,"Pineville, LA",www.lacollege.edu,www.lcwildcats.net,109_109.site.png,31.3224044,-92.4343035
The University of Texas Rio Grande Valley,Division I,Division I,DI Subdivision,Active Member,Western Athletic Conference,Western Athletic Conference,Non-HBCU,Public,Research Universities,"Edinburg, TX",goutrgv.com,www.utrgv.edu,110_110.site.png,26.3013982,-98.1624501
Texas A&M University-Kingsville,Division II,Division II,Non-DI,Active Member,Lone Star Conference,Lone Star Conference,Non-HBCU,Public,Research Universities,"Kingsville, TX",www.javelinaathletics.com,www.tamuk.edu/,111_111.favicon.ico,27.5158689,-97.856109
Texas A&M University-Corpus Christi,Division I,Division I,DI Subdivision,Active Member,Southland Conference,Southland Conference,Non-HBCU,Public,Research Universities,"Corpus Christi, TX",www.goislanders.com,www.tamucc.edu/,112_112.site.png,27.7477253,-97.4014129
St. Mary's University (Texas),Division II,Division II,Non-DI,Active Member,Lone Star Conference,Lone Star Conference,Non-HBCU,Private,Master's Colleges & Universities,"San Antonio, TX",www.rattlerathletics.com,www.stmarytx.edu/,113_113.favicon.ico,29.4246002,-98.4951405
Texas Lutheran University,Division III,Division III,Non-DI,Active Member,Southern Collegiate Athletic Conference,Southern Collegiate Athletic Conference,Non-HBCU,Private,Baccalaureate Colleges,"Seguin, TX",www.tlu.edu,www.tlubulldogs.com/,114_114.favicon-194x194.png,29.5688411,-97.9647269
Texas State University,Division I,Division I,DI FBS,Active Member,Sun Belt Conference,Sun Belt Conference,Non-HBCU,Public,Research Universities,"San Marcos, TX",www.txstate.edu/,www.txstatebobcats.com,115_115.site.png,29.8826436,-97.9405828
St. Edward's University,Division II,Division II,Non-DI,Active Member,Lone Star Conference,Lone Star Conference,Non-HBCU,Private,Master's Colleges & Universities,"Austin, TX",www.GoHilltoppers.com,www.stedwards.edu/,116_116.site.png,30.2711286,-97.7436995
Concordia University Texas,Division III,Division III,Non-DI,Active Member,American Southwest Conference,American Southwest Conference,Non-HBCU,Private,Master's Colleges & Universities,"Austin, TX",www.athletics.concordia.edu,www.concordia.edu/,,30.2711286,-97.7436995
Howard Payne University,Division III,Division III,Non-DI,Active Member,American Southwest Conference,American Southwest Conference,Non-HBCU,Private,Baccalaureate Colleges,"Brownwood, TX",www.hpusports.com,www.hputx.edu,118_118.favicon.ico,31.7070026,-98.9831022
University of Texas at Austin,Division I,Division I,DI FBS,Active Member,Big 12 Conference,Big 12 Conference,Non-HBCU,Public,Research Universities,"Austin, TX",www.TexasSports.com,www.utexas.edu,119_119.favicon.ico,30.2711286,-97.7436995
Prairie View A&M University,Division I,Division I,DI FCS,Active Member,Southwestern Athletic Conf.,Southwestern Athletic Conf.,HBCU,Public,Master's Colleges & Universities,"Prairie View, TX",www.pvamu.edu,www.pvpanthers.com,120_120.site.png,30.0857916,-95.9907058
University of the Incarnate Word,Division I,Division I,DI FCS,Active Member,Southland Conference,Southland Conference,Non-HBCU,Private,Research Universities,"San Antonio, TX",www.uiw.edu,www.uiwtx.edu/athletics/index.htm,121_121.site.png,29.4246002,-98.4951405
Lamar University,Division I,Division I,DI FCS,Active Member,Southland Conference,Southland Conference,Non-HBCU,Public,Research Universities,"Beaumont, TX",www.lamar.edu/,www.lamarcardinals.com,122_122.favicon.ico,30.0860459,-94.1018461
Houston Baptist University,Division I,Division I,DI FCS,Active Member,Southland Conference,Southland Conference,Non-HBCU,Private,Master's Colleges & Universities,"Houston, TX",www.hbu.edu/,www.hbuhuskies.com,123_123.site.png,29.7589382,-95.3676974
Rice University,Division I,Division I,DI FBS,Active Member,Conference USA,Conference USA,Non-HBCU,Private,Research Universities,"Houston, TX",www.rice.edu,www.riceowls.com,124_124.site.png,29.7589382,-95.3676974
"Texas A&M University, College Station",Division I,Division I,DI FBS,Active Member,Southeastern Conference,Southeastern Conference,Non-HBCU,Public,Research Universities,"College Station, TX",www.12thman.com,www.tamu.edu,125_125.site.png,30.5955289,-96.3071042
McMurry University,Division III,Division III,Non-DI,Active Member,American Southwest Conference,American Southwest Conference,Non-HBCU,Private,Baccalaureate Colleges,"Abilene, TX",www.mcm.edu,www.mcmurrysports.com,126_126.site.png,32.44645,-99.7475905
Stephen F. Austin State University,Division I,Division I,DI FCS,Active Member,Southland Conference,Southland Conference,Non-HBCU,Public,Research Universities,"Nacogdoches, TX",sfajacks.cstv.com,www.sfasu.edu/,,31.5970503,-94.5927451
Dallas Baptist University,Division II,Division II,Non-DI,Active Member,Lone Star Conference,Lone Star Conference,Non-HBCU,Private,Research Universities,"Dallas, TX",www.dbu.edu,www.dbupatriots.com,128_128.site.png,32.7762719,-96.7968559
The University of Texas at Tyler,Division III,Division III,Non-DI,Reclass DIII to DII (B20.6.3.1),Lone Star Conference,Lone Star Conference,Non-HBCU,Public,Research Universities,"Tyler, TX",www.uttyler.edu,www.uttyler.edu/athletics,,32.3512601,-95.3010624
Northwestern State University,Division I,Division I,DI FCS,Active Member,Southland Conference,Southland Conference,Non-HBCU,Public,Master's Colleges & Universities,"Natchitoches, LA",www.nsudemons.com,www.nsula.edu,130_130.site.png,31.7606732,-93.0860209
LeTourneau University,Division III,Division III,Non-DI,Active Member,American Southwest Conference,American Southwest Conference,Non-HBCU,Private,Master's Colleges & Universities,"Longview, TX",www.letu.edu,www.letuathletics.com,131_131.site.png,32.5007031,-94.74049
East Texas Baptist University,Division III,Division III,Non-DI,Active Member,American Southwest Conference,American Southwest Conference,Non-HBCU,Private,Baccalaureate Colleges,"Marshall, TX",www.etbu.edu,www.goetbutigers.com,132_132.site.png,32.5447756,-94.3661004
McNeese State University,Division I,Division I,DI FCS,Active Member,Southland Conference,Southland Conference,Non-HBCU,Public,Master's Colleges & Universities,"Lake Charles, LA",www.mcneese.edu/,www.mcneesesports.com,133_133.favicon.ico,30.2265949,-93.2173759
University of Texas at Arlington,Division I,Division I,DI Subdivision,Active Member,Sun Belt Conference,Sun Belt Conference,Non-HBCU,Public,Research Universities,"Arlington, TX",www.uta.edu,www.utamavs.com,134_134.favicon.ico,32.701938999999996,-97.10562379033699
University of Texas at Dallas,Division III,Division III,Non-DI,Active Member,American Southwest Conference,American Southwest Conference,Non-HBCU,Public,Research Universities,"Richardson, TX",utdcomets.com,www.utdallas.edu/,135_135.site.png,32.9481789,-96.7297206
University of North Texas,Division I,Division I,DI FBS,Active Member,Conference USA,Conference USA,Non-HBCU,Public,Research Universities,"Denton, TX",www.meangreensports.com,www.unt.edu,136_136.favicon.ico,33.1838787,-97.1413417
Tarleton State University,Division II,Division II,Non-DI,Active Member,Lone Star Conference,Lone Star Conference,Non-HBCU,Public,Master's Colleges & Universities,"Stephenville, TX",tarletonsports.com,www.tarleton.edu/,137_137.site.png,32.2191836,-98.2130634
Southeastern Oklahoma State University,Division II,Division II,Non-DI,Active Member,Great American Conference,Great American Conference,Non-HBCU,Public,Master's Colleges & Universities,"Durant, OK",www.gosoutheastern.com,www.se.edu,138_138.site.png,33.9958945,-96.3814259
Texas A&M University-Commerce,Division II,Division II,Non-DI,Active Member,Lone Star Conference,Lone Star Conference,Non-HBCU,Public,Research Universities,"Commerce, TX",www.lionathletics.com,www.tamuc.edu,139_139.site.png,33.2442615,-95.9006353
Midwestern State University,Division II,Division II,Non-DI,Active Member,Lone Star Conference,Lone Star Conference,Non-HBCU,Public,Master's Colleges & Universities,"Wichita Falls, TX",msumustangs.com,www.mwsu.edu/,140_140.site.png,33.9137085,-98.4933873
Lubbock Christian University,Division II,Division II,Non-DI,Active Member,Lone Star Conference,Lone Star Conference,Non-HBCU,Private,Master's Colleges & Universities,"Lubbock, TX",www.lcu.edu,www.lcuchaps.com,141_141.site.png,33.5635206,-101.879336
West Texas A&M University,Division II,Division II,Non-DI,Active Member,Lone Star Conference,Lone Star Conference,Non-HBCU,Public,Master's Colleges & Universities,"Canyon, TX",www.gobuffsgo.com,www.wtamu.edu,142_142.site.png,34.9798392,-101.9193395
Texas Tech University,Division I,Division I,DI FBS,Active Member,Big 12 Conference,Big 12 Conference,Non-HBCU,Public,Research Universities,"Lubbock, TX",www.texastech.com/,www.ttu.edu/,143_143.favicon.ico,33.5635206,-101.879336
University of Texas of the Permian Basin,Division II,Division II,Non-DI,Active Member,Lone Star Conference,Lone Star Conference,Non-HBCU,Public,Master's Colleges & Universities,"Odessa, TX",www.utpb.edu/,www.utpbfalcons.com,144_144.site.png,31.8457149,-102.367687
Abilene Christian University,Division I,Division I,DI FCS,Active Member,Southland Conference,Southland Conference,Non-HBCU,Private,Master's Colleges & Universities,"Abilene, TX",www.acu.edu,www.acusports.com,145_145.site.png,32.44645,-99.7475905
Sam Houston State University,Division I,Division I,DI FCS,Active Member,Southland Conference,Southland Conference,Non-HBCU,Public,Research Universities,"Huntsville, TX",www.gobearkats.com,www.shsu.edu/,146_146.site.png,30.7235263,-95.5507771
Texas Southern University,Division I,Division I,DI FCS,Active Member,Southwestern Athletic Conf.,Southwestern Athletic Conf.,HBCU,Public,Research Universities,"Houston, TX",www.tsu.edu/,www.tsusports.com,147_147.site.png,29.7589382,-95.3676974
Southwestern University (Texas),Division III,Division III,Non-DI,Active Member,Southern Collegiate Athletic Conference,Southern Collegiate Athletic Conference,Non-HBCU,Private,Baccalaureate Colleges,"Georgetown, TX",www.southwestern.edu,www.southwesternpirates.com,148_148.apple-touch-icon-180x180.png,30.6326942,-97.6772311
Angelo State University,Division II,Division II,Non-DI,Active Member,Lone Star Conference,Lone Star Conference,Non-HBCU,Public,Master's Colleges & Universities,"San Angelo, TX",www.angelo.edu,www.angelosports.com,149_149.site.png,31.4648357,-100.4398442
University of Mary Hardin-Baylor,Division III,Division III,Non-DI,Active Member,American Southwest Conference,American Southwest Conference,Non-HBCU,Private,Master's Colleges & Universities,"Belton, TX",www.umhb.edu,www.umhb.edu/athletics,150_150.favicon.ico,31.0560132,-97.464453
Baylor University,Division I,Division I,DI FBS,Active Member,Big 12 Conference,Big 12 Conference,Non-HBCU,Private,Research Universities,"Waco, TX",www.BaylorBears.com,www.baylor.edu,151_151.site.png,31.549333,-97.1466695
Florida Gulf Coast University,Division I,Division I,DI Subdivision,Active Member,ASUN Conference,ASUN Conference,Non-HBCU,Public,Master's Colleges & Universities,"Fort Myers, FL",www.fgcu.edu,www.fgcuathletics.com,152_152.site.png,26.640628,-81.8723084
Southern Arkansas University,Division II,Division II,Non-DI,Active Member,Great American Conference,Great American Conference,Non-HBCU,Public,Master's Colleges & Universities,"Magnolia, AR",www.muleriderathletics.com,www.saumag.edu,153_153.site.png,33.2670725,-93.2393341
Cameron University,Division II,Division II,Non-DI,Active Member,Lone Star Conference,Lone Star Conference,Non-HBCU,Public,Master's Colleges & Universities,"Lawton, OK",cameronaggies.com,www.cameron.edu,154_154.favicon.ico,34.6086854,-98.3903305
Belmont University,Division I,Division I,DI Subdivision,Active Member,Ohio Valley Conference,Ohio Valley Conference,Non-HBCU,Private,Research Universities,"Nashville, TN",www.belmont.edu,www.belmontbruins.com,155_155.apple-touch-icon-180x180.png,36.1622296,-86.7743531
University of the Ozarks (Arkansas),Division III,Division III,Non-DI,Active Member,American Southwest Conference,American Southwest Conference,Non-HBCU,Private,Baccalaureate Colleges,"Clarksville, AR",www.ozarks.edu/,www.uofoathletics.com/landing/index,156_156.favicon-194x194.png,35.4714724,-93.4665731
"University of Arkansas, Fort Smith",Division II,Division II,Non-DI,Active Member,Lone Star Conference,Lone Star Conference,Non-HBCU,Public,Baccalaureate Colleges,"Fort Smith, AR",www.uafortsmithlions.com,www.uafs.edu/Home/Index,157_157.site.png,35.3872218,-94.4248983
Northeastern State University,Division II,Division II,Non-DI,Active Member,Mid-America Intercollegiate Athletics Association,Mid-America Intercollegiate Athletics Association,Non-HBCU,Public,Master's Colleges & Universities,"Tahlequah, OK",www.goriverhawksgo.com,www.nsuok.edu,158_158.site.png,35.91537,-94.969956
Rogers State University,Division II,Division II,Non-DI,Active Member,Mid-America Intercollegiate Athletics Association,Mid-America Intercollegiate Athletics Association,Non-HBCU,Public,Baccalaureate Colleges,"Claremore, OK",www.rsu.edu,www.rsuhillcats.com,159_159.favicon.ico,36.3126005,-95.6160686
The University of Tulsa,Division I,Division I,DI FBS,Active Member,American Athletic Conference,American Athletic Conference,Non-HBCU,Private,Research Universities,"Tulsa, OK",www.tulsahurricane.com,www.utulsa.edu/,160_160.site.png,36.1556805,-95.9929113
Oral Roberts University,Division I,Division I,DI Subdivision,Active Member,The Summit League,The Summit League,Non-HBCU,Private,Baccalaureate Colleges,"Tulsa, OK",www.oru.edu/,www.oruathletics.com,161_161.site.png,36.1556805,-95.9929113
University of Central Oklahoma,Division II,Division II,Non-DI,Active Member,Mid-America Intercollegiate Athletics Association,Mid-America Intercollegiate Athletics Association,Non-HBCU,Public,Master's Colleges & Universities,"Edmond, OK",www.bronchosports.com,www.uco.edu,162_162.favicon.ico,35.6571367,-97.4649038
University of Oklahoma,Division I,Division I,DI FBS,Active Member,Big 12 Conference,Big 12 Conference,Non-HBCU,Public,Research Universities,"Norman, OK",soonersports.com,www.ou.edu,163_163.site.png,35.2225717,-97.4394816
Southern Nazarene University,Division II,Division II,Non-DI,Active Member,Great American Conference,Great American Conference,Non-HBCU,Private,Master's Colleges & Universities,"Bethany, OK",snuathletics.com,www.snu.edu,164_164.favicon.ico,35.5186728,-97.6322648
Oklahoma Baptist University,Division II,Division II,Non-DI,Active Member,Great American Conference,Great American Conference,Non-HBCU,Private,Baccalaureate Colleges,"Shawnee, OK",www.obubison.com,www.okbu.edu,165_165.favicon.ico,35.3272928,-96.9253004
East Central University,Division II,Division II,Non-DI,Active Member,Great American Conference,Great American Conference,Non-HBCU,Public,Master's Colleges & Universities,"Ada, OK",ecutigers.com/,www.ecok.edu,166_166.favicon.ico,34.7743383,-96.6783651
Oklahoma Christian University,Division II,Division II,Non-DI,Active Member,Lone Star Conference,Lone Star Conference,Non-HBCU,Private,Master's Colleges & Universities,"Edmond, OK",www.oc.edu,www.oceagles.com,167_167.site.png,35.6571367,-97.4649038
Southwestern Oklahoma State University,Division II,Division II,Non-DI,Active Member,Great American Conference,Great American Conference,Non-HBCU,Public,Master's Colleges & Universities,"Weatherford, OK",www.swosu.edu/,www.swosuathletics.com,168_168.site.png,35.5261633,-98.7075744
Northwestern Oklahoma State University,Division II,Division II,Non-DI,Active Member,Great American Conference,Great American Conference,Non-HBCU,Public,Master's Colleges & Universities,"Alva, OK",www.nwosu.edu,www.riderangersride.com,169_169.favicon.ico,36.8050308,-98.6664737
Newman University,Division II,Division II,Non-DI,Active Member,Mid-America Intercollegiate Athletics Association,Mid-America Intercollegiate Athletics Association,Non-HBCU,Private,Master's Colleges & Universities,"Wichita, KS",www.newmanjets.com,www.newmanu.edu,170_170.favicon.ico,37.6922361,-97.3375448
