School Name,Primary Division,Sport Division,Subdivision,Membership Status,Primary Conference,Sport Conference,HBCU/Non-HBCU,Public/Private,Carnegie Classification,City/State ,Primary URL,Secondary URL,Latitude,Longitude,Primary Icon,Updated Latitude,Updated Longitude
Appalachian State University,Division I,Division I,DI FBS,Active Member,Sun Belt Conference,Sun Belt Conference,Non-HBCU,Public,Master's Colleges & Universities,"Boone, NC",www.appstate.edu,www.appstatesports.com,36.216795,-81.6745517,352.favicon.ico.ico,36.216795,-81.6745517
The University of North Carolina at Greensboro,Division I,Division I,DI Subdivision,Active Member,Southern Conference,Southern Conference,Non-HBCU,Public,Research Universities,"Greensboro, NC",www.uncg.edu,www.uncgspartans.com,36.0726355,-79.7919754,353.favicon.ico.ico,36.0726355,-79.7919754
North Carolina A&T State University,Division I,Division I,DI FCS,Active Member,Mid-Eastern Athletic Conf.,Mid-Eastern Athletic Conf.,HBCU,Public,Research Universities,"Greensboro, NC",www.ncat.edu,www.ncataggies.com,36.0726355,-79.7919754,354.favicon.ico.ico,36.0726355,-79.7919754
"University of South Carolina, Columbia",Division I,Division I,DI FBS,Active Member,Southeastern Conference,Southeastern Conference,Non-HBCU,Public,Research Universities,"Columbia, SC",gamecocksonline.cstv.com/,www.sc.edu/,34.0007493,-81.0343313,,34.0007493,-81.0343313
U.S. Naval Academy,Division I,Division I,DI FBS,Active Member,Patriot League,Patriot League,Non-HBCU,Public,Baccalaureate Colleges,"Annapolis, MD",www.navysports.com,www.usna.edu/,38.9786401,-76.492786,356.site.png.png,38.9786401,-76.492786
The Citadel,Division I,Division I,DI FCS,Active Member,Southern Conference,Southern Conference,Non-HBCU,Public,Master's Colleges & Universities,"Charleston, SC",citadelsports.com,www.citadel.edu,32.7876012,-79.9402728,357.site.png.png,32.7876012,-79.9402728
"Pennsylvania State Univ. Erie, the Behrend College",Division III,Division III,Non-DI,Active Member,Allegheny Mountain Collegiate Conference,Allegheny Mountain Collegiate Conference,Non-HBCU,Public,Master's Colleges & Universities,"Erie, PA",PSBLions.com,www.pserie.psu.edu,42.1294712,-80.0852695,,42.1294712,-80.0852695
Mercyhurst University,Division II,Division II,Non-DI,Active Member,Pennsylvania State Athletic Conference,Pennsylvania State Athletic Conference,Non-HBCU,Private,Master's Colleges & Universities,"Erie, PA",www.hurstathletics.com,www.mercyhurst.edu/,42.1294712,-80.0852695,359.site.png.png,42.1294712,-80.0852695
Ithaca College,Division III,Division III,Non-DI,Active Member,Liberty League,Liberty League,Non-HBCU,Private,Master's Colleges & Universities,"Ithaca, NY",athletics.ithaca.edu,www.ithaca.edu/,42.4396039,-76.4968019,360.site.png.png,42.4396039,-76.4968019
Concord University,Division II,Division II,Non-DI,Active Member,Mountain East Conference,Mountain East Conference,Non-HBCU,Public,Master's Colleges & Universities,"Athens, WV",www.concord.edu,www.cumountainlions.com,37.4223414,-81.0161994,361.favicon.ico.ico,37.4223414,-81.0161994
Bluefield State College,Division II,Division II,Non-DI,Active Member,Independent,Independent,HBCU,Public,Baccalaureate Colleges,"Bluefield, WV",go-bstate.com,www.bluefieldstate.edu,37.2698395,-81.2223195,362.thumbnail_default.jpg.jpg,37.2698395,-81.2223195
Geneva College,Division III,Division III,Non-DI,Active Member,Presidents' Athletic Conference,Presidents' Athletic Conference,Non-HBCU,Private,Master's Colleges & Universities,"Beaver Falls, PA",www.geneva.edu,www.geneva.edu/athletics/,40.7520097,-80.3192295,363.genevicon.ico.ico,40.7520097,-80.3192295
Franciscan University of Steubenville,Division III,Division III,Non-DI,Active Member,Allegheny Mountain Collegiate Conference,Allegheny Mountain Collegiate Conference,Non-HBCU,Private,Master's Colleges & Universities,"Steubenville, OH",www.franciscan.edu,www.franciscanathletics.com,40.3697905,-80.6339638,364.w-logo-blue-white-bg.png.ico,40.3697905,-80.6339638
Washington and Jefferson College,Division III,Division III,Non-DI,Active Member,Presidents' Athletic Conference,Presidents' Athletic Conference,Non-HBCU,Private,Baccalaureate Colleges,"Washington, PA",www.gopresidents.com,www.washjeff.edu,40.1943798,-80.2541251,365.site.png.png,40.1943798,-80.2541251
California University of Pennsylvania,Division II,Division II,Non-DI,Active Member,Pennsylvania State Athletic Conference,Pennsylvania State Athletic Conference,Non-HBCU,Public,Master's Colleges & Universities,"California, PA",www.calu.edu,www.calvulcans.com,9.5403107,-82.5877802,366.homepage-hero.jpg.jpg,40.4756564,-75.347123
Waynesburg University,Division III,Division III,Non-DI,Active Member,Presidents' Athletic Conference,Presidents' Athletic Conference,Non-HBCU,Private,Master's Colleges & Universities,"Waynesburg, PA",sports.waynesburg.edu,www.waynesburg.edu/,39.8964641,-80.1792299,,39.8964641,-80.1792299
Wheeling University,Division II,Division II,Non-DI,Active Member,Mountain East Conference,Mountain East Conference,Non-HBCU,Private,Master's Colleges & Universities,"Wheeling, WV",www.wju.edu/,www.wju.edu/athletics/,40.0639616,-80.7209149,368.favicon.png.png,40.0639616,-80.7209149
Bethany College (West Virginia),Division III,Division III,Non-DI,Active Member,Presidents' Athletic Conference,Presidents' Athletic Conference,Non-HBCU,Private,Baccalaureate Colleges,"Bethany, WV",www.bethanywv.edu,www.bethanywv.edu/athletics,40.205627,-80.5567384,369.favicon.ico.ico,40.205627,-80.5567384
Youngstown State University,Division I,Division I,DI FCS,Active Member,Horizon League,Horizon League,Non-HBCU,Public,Master's Colleges & Universities,"Youngstown, OH",www.ysu.edu/,www.ysusports.com,41.1035786,-80.6520161,370.favicon.ico.ico,41.1035786,-80.6520161
Lake Erie College,Division II,Division II,Non-DI,Active Member,Great Midwest Athletic Conference,Great Midwest Athletic Conference,Non-HBCU,Private,Master's Colleges & Universities,"Painesville, OH",lakeeriestorm.com,www.lec.edu,41.7244885,-81.245657,371.favicon.ico.ico,41.7244885,-81.245657
Muskingum University,Division III,Division III,Non-DI,Active Member,Ohio Athletic Conference,Ohio Athletic Conference,Non-HBCU,Private,Master's Colleges & Universities,"New Concord, OH",www.muskingum.edu,www.muskingum.edu,39.9934992,-81.7338559,372.fav.png.png,39.9934992,-81.7338559
Kenyon College,Division III,Division III,Non-DI,Active Member,North Coast Athletic Conference,North Coast Athletic Conference,Non-HBCU,Private,Baccalaureate Colleges,"Gambier, OH",athletics.kenyon.edu,www.kenyon.edu,40.375643,-82.3970994,373.site.png.png,40.375643,-82.3970994
Denison University,Division III,Division III,Non-DI,Active Member,North Coast Athletic Conference,North Coast Athletic Conference,Non-HBCU,Private,Baccalaureate Colleges,"Granville, OH",www.denison.edu,www.denisonbigred.com,40.0681192,-82.5196037,374.fb_icon.jpg.jpg,40.0681192,-82.5196037
Otterbein University,Division III,Division III,Non-DI,Active Member,Ohio Athletic Conference,Ohio Athletic Conference,Non-HBCU,Private,Master's Colleges & Universities,"Westerville, OH",www.otterbein.edu/,www.otterbeincardinals.com,40.126139,-82.9295287,375.favicon.23582d5.ico.ico,40.126139,-82.9295287
Ohio Dominican University,Division II,Division II,Non-DI,Active Member,Great Midwest Athletic Conference,Great Midwest Athletic Conference,Non-HBCU,Private,Master's Colleges & Universities,"Columbus, OH",www.ohiodominican.edu/,www.ohiodominicanpanthers.com,39.9622601,-83.0007065,376.favicon.ico.ico,39.9622601,-83.0007065
Capital University,Division III,Division III,Non-DI,Active Member,Ohio Athletic Conference,Ohio Athletic Conference,Non-HBCU,Private,Master's Colleges & Universities,"Columbus, OH",www.capital.edu,www.capital.edu/athletics,39.9622601,-83.0007065,377.favicon.ico.ico,39.9622601,-83.0007065
The Ohio State University,Division I,Division I,DI FBS,Active Member,Big Ten Conference,Big Ten Conference,Non-HBCU,Public,Research Universities,"Columbus, OH",www.ohiostatebuckeyes.com,www.osu.edu,39.9622601,-83.0007065,378.amt-4e63cebdd22ed5ca575510c3b9a6031d1a4cdaf0-8952474.jpeg.jpeg,39.9622601,-83.0007065
Ohio Wesleyan University,Division III,Division III,Non-DI,Active Member,North Coast Athletic Conference,North Coast Athletic Conference,Non-HBCU,Private,Baccalaureate Colleges,"Delaware, OH",www.http://battlingbishops.com,www.owu.edu/,40.2317686,-82.9651045,,40.2317686,-82.9651045
Ashland University,Division II,Division II,Non-DI,Active Member,Great Lakes Intercollegiate Athletic Conference,Great Lakes Intercollegiate Athletic Conference,Non-HBCU,Private,Master's Colleges & Universities,"Ashland, OH",www.ashland.edu,www.goashlandeagles.com,40.7887367,-82.2360391,380.favicon.ico.ico,40.7887367,-82.2360391
Notre Dame College (Ohio),Division II,Division II,Non-DI,Active Member,Mountain East Conference,Mountain East Conference,Non-HBCU,Private,Master's Colleges & Universities,"Cleveland, OH",www.notredamecollege.edu,www.notredamefalcons.com,41.5051613,-81.6934446,381.favicon.ico.ico,41.5051613,-81.6934446
University of Akron,Division I,Division I,DI FBS,Active Member,Mid-American Conference,Mid-American Conference,Non-HBCU,Public,Research Universities,"Akron, OH",www.gozips.com,www.uakron.edu,41.083064,-81.518485,382.favicon.ico.ico,41.083064,-81.518485
Hiram College,Division III,Division III,Non-DI,Active Member,North Coast Athletic Conference,North Coast Athletic Conference,Non-HBCU,Private,Baccalaureate Colleges,"Hiram, OH",www.hiram.edu,www.hiramterriers.com,41.312555,-81.14371,383.default_share_image.jpg.jpg,41.312555,-81.14371
Walsh University,Division II,Division II,Non-DI,Active Member,Great Midwest Athletic Conference,Great Midwest Athletic Conference,Non-HBCU,Private,Master's Colleges & Universities,"North Canton, OH",www.walsh.edu,www.walsh.edu/athletics,40.875891,-81.4023356,384.favicon.ico.ico,40.875891,-81.4023356
Malone University,Division II,Division II,Non-DI,Active Member,Great Midwest Athletic Conference,Great Midwest Athletic Conference,Non-HBCU,Private,Master's Colleges & Universities,"Canton, OH",www.malone.edu,www.malonepioneers.com,40.7989522,-81.3784445,385.favicon.ico.ico,40.7989522,-81.3784445
University of Mount Union,Division III,Division III,Non-DI,Active Member,Ohio Athletic Conference,Ohio Athletic Conference,Non-HBCU,Private,Baccalaureate Colleges,"Alliance, OH",athletics.mountunion.edu,www.mountunion.edu,40.9153362,-81.1059309,386.favicon.ico.ico,40.9153362,-81.1059309
The College of Wooster,Division III,Division III,Non-DI,Active Member,North Coast Athletic Conference,North Coast Athletic Conference,Non-HBCU,Private,Baccalaureate Colleges,"Wooster, OH",www.wooster.edu,www.woosterathletics.com,40.7991766,-81.9383187,387.favicon.ico.ico,40.7991766,-81.9383187
Tiffin University,Division II,Division II,Non-DI,Active Member,Great Midwest Athletic Conference,Great Midwest Athletic Conference,Non-HBCU,Private,Master's Colleges & Universities,"Tiffin, OH",www.gotiffindragons.com,www.tiffin.edu/,41.114485,-83.1779537,388.thumbnail_default.jpg.jpg,41.114485,-83.1779537
Heidelberg University,Division III,Division III,Non-DI,Active Member,Ohio Athletic Conference,Ohio Athletic Conference,Non-HBCU,Private,Baccalaureate Colleges,"Tiffin, OH",athletics.heidelberg.edu,www.heidelberg.edu,41.114485,-83.1779537,,41.114485,-83.1779537
University of Toledo,Division I,Division I,DI FBS,Active Member,Mid-American Conference,Mid-American Conference,Non-HBCU,Public,Research Universities,"Toledo, OH",www.utoledo.edu,www.utrockets.com,41.6786754,-83.5127283,390.favicon.ico.ico,41.6786754,-83.5127283
Bowling Green State University,Division I,Division I,DI FBS,Active Member,Mid-American Conference,Mid-American Conference,Non-HBCU,Public,Research Universities,"Bowling Green, OH",www.bgsu.edu,www.bgsufalcons.com,41.3747744,-83.6513229,391.favicon.ico.ico,41.3747744,-83.6513229
University of Findlay,Division II,Division II,Non-DI,Active Member,Great Midwest Athletic Conference,Great Midwest Athletic Conference,Non-HBCU,Private,Research Universities,"Findlay, OH",athletics.findlay.edu/landing/index,www.findlay.edu,41.0413873,-83.6503982,,41.0413873,-83.6503982
Ohio Northern University,Division III,Division III,Non-DI,Active Member,Ohio Athletic Conference,Ohio Athletic Conference,Non-HBCU,Private,Baccalaureate Colleges,"Ada, OH",www.onu.edu/,www.onusports.com,38.8398935,-83.5051704,393.favicon.ico.ico,38.8398935,-83.5051704
Bluffton University,Division III,Division III,Non-DI,Active Member,Heartland Collegiate Athletic Conference,Heartland Collegiate Athletic Conference,Non-HBCU,Private,Baccalaureate Colleges,"Bluffton, OH",www.bluffton.edu,www.blufftonbeavers.com,40.8934459,-83.8917849,394.BUcampus_drone2016.jpg.jpg,40.8934459,-83.8917849
Urbana University,Division II,Division II,Non-DI,Active Member,Mountain East Conference,Mountain East Conference,Non-HBCU,Private,Master's Colleges & Universities,"Urbana, OH",uublueknights.com/,www.urbana.edu/,40.1083912,-83.7524298,395.favicon.ico.ico,40.1083912,-83.7524298
Wittenberg University,Division III,Division III,Non-DI,Active Member,North Coast Athletic Conference,North Coast Athletic Conference,Non-HBCU,Private,Baccalaureate Colleges,"Springfield, OH",www.wittenberg.edu,www.wittenbergtigers.com,39.9242266,-83.8088172,396.apple-icon-180x180_0.png.png,39.9242266,-83.8088172
Oakland University,Division I,Division I,DI Subdivision,Active Member,Horizon League,Horizon League,Non-HBCU,Public,Research Universities,"Rochester, MI",www.goldengrizzlies.com,www.oakland.edu,44.0234387,-92.4630182,397.site.png.png,42.680588,-83.1338214
Michigan State University,Division I,Division I,DI FBS,Active Member,Big Ten Conference,Big Ten Conference,Non-HBCU,Public,Research Universities,"East Lansing, MI",www.msu.edu,www.msuspartans.com,42.7355416,-84.4852469,398.msu-alumni-association.jpg.jpg,42.7355416,-84.4852469
Kent State University,Division I,Division I,DI FBS,Active Member,Mid-American Conference,Mid-American Conference,Non-HBCU,Public,Research Universities,"Kent, OH",www.kent.edu/,www.kentstatesports.com,41.1536674,-81.357886,399.favicon.ico.ico,41.1536674,-81.357886
Ohio University,Division I,Division I,DI FBS,Active Member,Mid-American Conference,Mid-American Conference,Non-HBCU,Public,Research Universities,"Athens, OH",www.OhioBobcats.com,www.ohio.edu,39.355589,-82.0610404,400.thumbnail_default.jpg.jpg,39.355589,-82.0610404
Cedarville University,Division II,Division II,Non-DI,Active Member,Great Midwest Athletic Conference,Great Midwest Athletic Conference,Non-HBCU,Private,Master's Colleges & Universities,"Cedarville, OH",www.cedarville.edu,www.yellowjackets.cedarville.edu,39.7442268,-83.8085372,401.favicon.ico.ico,39.7442268,-83.8085372
Wright State University,Division I,Division I,DI Subdivision,Active Member,Horizon League,Horizon League,Non-HBCU,Public,Research Universities,"Dayton, OH",www.wright.edu/,www.wsuraiders.com,39.7589478,-84.1916069,402.favicon.ico.ico,39.7589478,-84.1916069
University of Dayton,Division I,Division I,DI FCS,Active Member,Atlantic 10 Conference,Atlantic 10 Conference,Non-HBCU,Private,Research Universities,"Dayton, OH",www.daytonflyers.com,www.udayton.edu,39.7589478,-84.1916069,403.favicon.ico.ico,39.7589478,-84.1916069
Miami University (Ohio),Division I,Division I,DI FBS,Active Member,Mid-American Conference,Mid-American Conference,Non-HBCU,Public,Research Universities,"Oxford, OH",www.miamiOH.edu,www.muRedHawks.com,39.5103048,-84.7420519,404.ogSiteLogo.jpg.jpg,39.5103048,-84.7420519
University of Cincinnati,Division I,Division I,DI FBS,Active Member,American Athletic Conference,American Athletic Conference,Non-HBCU,Public,Research Universities,"Cincinnati, OH",www.gobearcats.com,www.uc.edu,39.1014537,-84.5124602,405.site.png.png,39.1014537,-84.5124602
Earlham College,Division III,Division III,Non-DI,Active Member,Heartland Collegiate Athletic Conference,Heartland Collegiate Athletic Conference,Non-HBCU,Private,Baccalaureate Colleges,"Richmond, IN",www.earlham.edu,www.goearlham.com,39.8286897,-84.8898521,,39.8286897,-84.8898521
Defiance College,Division III,Division III,Non-DI,Active Member,Heartland Collegiate Athletic Conference,Heartland Collegiate Athletic Conference,Non-HBCU,Private,Baccalaureate Colleges,"Defiance, OH",www.defiance.edu,www.defianceathletics.com/,41.3203058,-84.5084835,407.favicon.png.png,41.3203058,-84.5084835
Purdue University Fort Wayne,Division I,Division I,DI Subdivision,Active Member,The Summit League,The Summit League,Non-HBCU,Public,Master's Colleges & Universities,"Fort Wayne, IN",www.gomastodons.com/,www.ipfw.edu/,41.0799898,-85.1386015,408.favicon.ico.ico,41.0799898,-85.1386015
Trine University,Division III,Division III,Non-DI,Active Member,Michigan Intercol. Ath. Assn.,Michigan Intercol. Ath. Assn.,Non-HBCU,Private,Master's Colleges & Universities,"Angola, IN",www.trine.edu,www.trinethunder.com,41.634874,-84.99928,409.favicon-16x16.png.png,41.634874,-84.99928
